"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC02555",2.66739876459565,2.55556061916707,1.52841869233217,2.55472332447632,0.109965063697997,0.18355768565023
"SLC26A4",8.01644811086328,1.38246662557032,0.826475863473251,2.55447661140335,0.109982231569071,0.183571446233025
"DNAJC9-AS1",2.60194640405802,-1.29816069873596,0.832771108522669,2.55410628440638,0.110008006818429,0.183599570000412
"GK",2716.87662567926,0.840484349539401,0.499444410868232,2.55359751203491,0.110043428880524,0.183643788096088
"TRIM45",13.1880899205661,-0.706972327183507,0.450788826306707,2.55329479806527,0.110064510568947,0.183664069311531
"AC093799.1",1.93548058825831,2.38814275269309,1.74778143556764,2.55300969237776,0.110084370037643,0.18368230789052
"FOXD3",1.82209739434654,3.81613552747078,2.2824330129199,2.55279079082769,0.110099620630856,0.183692853952203
"CUBN",13.93652843238,1.58842024656514,0.930096385835825,2.55244701805606,0.110123575532923,0.183717919603587
"SLC25A38",232.881815486624,0.549653505637175,0.334235659857736,2.55225645365496,0.110136856981383,0.183725176231211
"FHL3",370.589617918967,0.744511063487281,0.44639867654518,2.55136576197867,0.110198957390937,0.183810453591997
"AC131009.2",2.97465579018017,3.49555163843983,1.86616611008314,2.55126694414252,0.110205849496845,0.183810453591997
"SLC25A17",198.989176486081,-0.349568684694185,0.223672839514039,2.55061596183589,0.110251264475146,0.183871291572381
"UBL7",727.811256370603,-0.545286826960343,0.351445907392722,2.55030856249647,0.110272716964856,0.183877464598254
"TOMM20L",1.09306481032993,-1.81640078578593,1.23748372390058,2.55030674083141,0.110272844107149,0.183877464598254
"NPPA-AS1",39.6604150149425,1.00253807414975,0.599548714991149,2.54994295856409,0.110298237357581,0.183904899282276
"AC133555.3",1.54813458867633,2.58049214189086,1.61744769570214,2.54892657408212,0.110369218571854,0.184008334091672
"EIF4G3",608.408623409116,0.500727779187703,0.304901305713826,2.54778176494668,0.110449228742313,0.184126804054574
"MVP",1968.53436475591,0.355280123853541,0.218076152661546,2.54710190845245,0.110496773782208,0.18419113749595
