"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Wsb2",352.8154418265,1.51963125890791,0.191071811742165,57.375639723544,3.60039062834192e-14,8.33333891738183e-12
"Ddit3",449.97665112778,2.32948522847986,0.281009443838736,56.1942496555593,6.56532696058868e-14,1.48725608828484e-11
"Herc6",1539.22651632067,4.48521274136365,0.473095424829623,56.1116828163385,6.84690556540331e-14,1.51872924072602e-11
"Mx2",650.098547259016,6.39995616819939,0.64842390902636,55.7980005172828,8.03131847559855e-14,1.74509077162649e-11
"Gbp6",452.074981795356,4.20527535831392,0.464118420220466,55.5983934945393,8.88962494224263e-14,1.89295673520115e-11
"Mchr1",260.552225088426,4.56903827187069,0.51408157855263,55.301627098435,1.03382978175963e-13,2.15827170321465e-11
"Eif4ebp1",138.159842938221,3.00503622629536,0.372446776015226,54.7321946724831,1.38124941918776e-13,2.82810818578695e-11
"Hspb1",1712.73398179316,1.59162377989096,0.200210577636401,54.6245103948025,1.45904513677046e-13,2.93102897569718e-11
"Mars1",131.15576325393,2.07966907920289,0.269490811584356,54.515493675139,1.54227067227941e-13,3.04084367551091e-11
"Tjp1",914.616046773389,-1.00415963889811,0.140513880940138,53.9096886386711,2.09920004581155e-13,4.03260401382618e-11
"Slfn1",157.904486352584,6.08675648037144,0.74093770279545,53.889364038802,2.12102775217682e-13,4.03260401382618e-11
"Csrnp1",1083.65333088547,5.15285930502397,0.544499656482662,52.9459354834151,3.42856769548985e-13,6.40420355331235e-11
"Cebpd",819.972273381553,2.61827351428708,0.317421243968786,52.8277586824147,3.64118625187572e-13,6.68408793512427e-11
"Ube2v1",512.974227278254,0.71085903899666,0.0968966888960646,52.7827562041996,3.72557828916018e-13,6.69939347918185e-11
"Cars",87.3839042051964,2.71212751890457,0.358924268108732,52.7566807388194,3.77536966986861e-13,6.69939347918185e-11
"Oas1c",167.178765878586,5.63668647997038,0.674074430133755,52.529234649416,4.23891106864526e-13,7.34501457546595e-11
"Fads3",610.939148828438,3.20159914399832,0.378567912087739,52.5115859387557,4.27717576480595e-13,7.34501457546595e-11
"Uba7",197.224443888041,2.29544040338913,0.293716215749675,52.4458489931701,4.42276846130345e-13,7.47447869960283e-11
"Pik3c2a",144.413541161103,-1.07811503303854,0.151405999727376,52.3939885008282,4.54111905673796e-13,7.55457728079517e-11
"Thap2",84.7581924174342,-1.29113480664741,0.18256424434031,51.7308282730175,6.3655367415146e-13,1.04267491826009e-10
"Cep68",141.983300382695,-1.19861213322415,0.170019705066487,51.6913440183139,6.49484606243828e-13,1.04773675798152e-10
"Oas3",22.8754215357366,6.28093936122656,1.24781649871389,51.3043812748005,7.90989052207409e-13,1.25696424460482e-10
"Pnpla2",607.817845897839,2.63384263010298,0.325753601001771,51.0234563527724,9.12687755372986e-13,1.4290274310965e-10
"Nmi",1497.82383960389,1.90956135203369,0.244966569875592,50.6779275753029,1.08836690857462e-12,1.67939746023101e-10
